ERS637270_mRNA-Seq,Blueprint,EGAD00001002401,https://www.ebi.ac.uk/ega/datasets/EGAD00001002401,mRNA-Seq,Transcriptome,neoplastic plasma cell,Bone Marrow
ERS150391_H3K9me3,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K9me3,Histone Modifications,mature neutrophil,Blood
ERS317193_H3K4me3,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K4me3,Histone Modifications,inflammatory macrophage,Blood
CEMT0188_H3K4me1,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K4me1,Histone Modifications,Stromal cell,Other
ERS462586_H3K4me1,Blueprint,EGAD00001002470,https://www.ebi.ac.uk/ega/datasets/EGAD00001002470,H3K4me1,Histone Modifications,mature neutrophil,Blood
ERS655114_H3K27me3,Blueprint,EGAD00001002292,https://www.ebi.ac.uk/ega/datasets/EGAD00001002292,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS763500_WGB-Seq,Blueprint,EGAD00001002416,https://www.ebi.ac.uk/ega/datasets/EGAD00001002416,WGB-Seq,Methylome,memory B cell,Blood
ERS1044005_H3K27ac,Blueprint,EGAD00001002368,https://www.ebi.ac.uk/ega/datasets/EGAD00001002368,H3K27ac,Histone Modifications,monocyte,Blood
ERS1044764_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
CEMT0180_H3K4me1,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K4me1,Histone Modifications,Stromal cells,Other
ERS1027405_H3K4me3,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS655116_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS763495_H3K9me3,Blueprint,EGAD00001002381,https://www.ebi.ac.uk/ega/datasets/EGAD00001002381,H3K9me3,Histone Modifications,mesenchymal stem cell of the bone marrow,Blood
ERS1077462_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS643064_Input,Blueprint,EGAD00001002362,https://www.ebi.ac.uk/ega/datasets/EGAD00001002362,Input,Histone Modifications,"CD34-negative, CD41-positive, CD42-positive megakaryocyte cell",Blood
MS000701_H3K9me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K9me3,Histone Modifications,CD4-positive helper T cell,Blood
CEMT0023_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Brain,Brain
ERS1158277_WGB-Seq,Blueprint,EGAD00001002441,https://www.ebi.ac.uk/ega/datasets/EGAD00001002441,WGB-Seq,Methylome,monocyte,Blood
MPP_PB_I25_WGB-Seq,Progenitor,EGAD00001002732,https://www.ebi.ac.uk/ega/datasets/EGAD00001002732,WGB-Seq,Methylome,Multipotent progenitor from peripheral blood,Other
ERS631532_H3K4me3,Blueprint,EGAD00001002390,https://www.ebi.ac.uk/ega/datasets/EGAD00001002390,H3K4me3,Histone Modifications,segmented neutrophil of bone marrow,Bone Marrow
MS000201_H3K36me3,McGill,EGAD00001001282,https://www.ebi.ac.uk/ega/datasets/EGAD00001001282,H3K36me3,Histone Modifications,monocyte,Blood
ERS227675_H3K27me3,Blueprint,EGAD00001002504,https://www.ebi.ac.uk/ega/datasets/EGAD00001002504,H3K27me3,Histone Modifications,macrophage,Blood
ERS206601_H3K36me3,Blueprint,EGAD00001002455,https://www.ebi.ac.uk/ega/datasets/EGAD00001002455,H3K36me3,Histone Modifications,"CD8-positive, alpha-beta T cell",Blood
ERS663729_Input,Blueprint,EGAD00001002379,https://www.ebi.ac.uk/ega/datasets/EGAD00001002379,Input,Histone Modifications,Plasma cell,Bone Marrow
ERS852689_H3K27ac,Blueprint,EGAD00001002397,https://www.ebi.ac.uk/ega/datasets/EGAD00001002397,H3K27ac,Histone Modifications,venous blood,Other
ERS206391_H3K27ac,Blueprint,EGAD00001002283,https://www.ebi.ac.uk/ega/datasets/EGAD00001002283,H3K27ac,Histone Modifications,"effector memory CD8-positive, alpha-beta T cell",Blood
ERS1028012_H3K27ac,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,H3K27ac,Histone Modifications,capillary blood,Other
ERS643233_H3K27ac,Blueprint,EGAD00001002381,https://www.ebi.ac.uk/ega/datasets/EGAD00001002381,H3K27ac,Histone Modifications,mesenchymal stem cell of the bone marrow,Blood
CEMT0180_H3K27ac,CEMT,EGAD00001005060,https://www.ebi.ac.uk/ega/datasets/EGAD00001005060,H3K27ac,Histone Modifications,Stromal cells,Other
ERS754000_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0022_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Brain,Brain
ERS333914_mRNA-Seq,Blueprint,ERX298126,http://www.ebi.ac.uk/ena/data/view/ERX298126,mRNA-Seq,Transcriptome,Karpas-422,Other
ERS886075_H3K27ac,Blueprint,EGAD00001002329,https://www.ebi.ac.uk/ega/datasets/EGAD00001002329,H3K27ac,Histone Modifications,lymph node,Other
ERS358665_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,inflammatory macrophage,Blood
GMP_PB_I47_WGB-Seq,Progenitor,EGAD00001002732,https://www.ebi.ac.uk/ega/datasets/EGAD00001002732,WGB-Seq,Methylome,Granulocyte macrophage progenitor from peripheral blood,Other
ERS697064_Input,Blueprint,EGAD00001002310,https://www.ebi.ac.uk/ega/datasets/EGAD00001002310,Input,Histone Modifications,conventional dendritic cell,Blood
ERS902475_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,CD38-negative naive B cell,Blood
ERS886075_Input,Blueprint,EGAD00001002329,https://www.ebi.ac.uk/ega/datasets/EGAD00001002329,Input,Histone Modifications,lymph node,Other
ERS1030018_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
CEMT0042_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Thyroid,Thyroid
ERS523625_WGB-Seq,Blueprint,EGAD00001002520,https://www.ebi.ac.uk/ega/datasets/EGAD00001002520,WGB-Seq,Methylome,CD38-negative naive B cell,Blood
MS000901_H3K27me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K27me3,Histone Modifications,CD4-positive helper T cell,Blood
ERS699843_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1027408_H3K4me3,Blueprint,EGAD00001002357,https://www.ebi.ac.uk/ega/datasets/EGAD00001002357,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS631531_H3K9me3,Blueprint,EGAD00001002454,https://www.ebi.ac.uk/ega/datasets/EGAD00001002454,H3K9me3,Histone Modifications,band form neutrophil,Bone Marrow
CEMT0088_H3K27ac,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27ac,Histone Modifications,Thyroid,Thyroid
ERS655120_H3K27ac,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
ERS663725_H3K27ac,Blueprint,EGAD00001002466,https://www.ebi.ac.uk/ega/datasets/EGAD00001002466,H3K27ac,Histone Modifications,naive B cell,Blood
ERS643202_H3K27me3,Blueprint,EGAD00001002463,https://www.ebi.ac.uk/ega/datasets/EGAD00001002463,H3K27me3,Histone Modifications,cytotoxic CD56-dim natural killer cell,Blood
CEMT0037_Input,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,Input,Histone Modifications,Luminal cells-mature,Other
ERS1044763_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS462583_H3K4me3,Blueprint,EGAD00001002435,https://www.ebi.ac.uk/ega/datasets/EGAD00001002435,H3K4me3,Histone Modifications,neutrophilic metamyelocyte,Bone Marrow
ERS358691_H3K4me3,Blueprint,EGAD00001002317,https://www.ebi.ac.uk/ega/datasets/EGAD00001002317,H3K4me3,Histone Modifications,alternatively activated macrophage,Blood
ERS799678_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,Plasma cell,Bone Marrow
ERS642875_H3K36me3,Blueprint,EGAD00001002317,https://www.ebi.ac.uk/ega/datasets/EGAD00001002317,H3K36me3,Histone Modifications,alternatively activated macrophage,Blood
ERS645268_H3K4me3,Blueprint,EGAD00001002318,https://www.ebi.ac.uk/ega/datasets/EGAD00001002318,H3K4me3,Histone Modifications,neutrophilic myelocyte,Bone Marrow
CEMT0044_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Thyroid,Thyroid
ERS1044025_H3K27me3,Blueprint,EGAD00001002413,https://www.ebi.ac.uk/ega/datasets/EGAD00001002413,H3K27me3,Histone Modifications,monocyte,Blood
CEMT0152_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,CD4 Naive,Other
CEMT0099_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,Thyroid,Thyroid
ERS631533_Input,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,Input,Histone Modifications,mature neutrophil,Blood
ERS655120_Input,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,Input,Histone Modifications,Myeloid cell,Bone Marrow
ERS422247_H3K36me3,Blueprint,EGAD00001002317,https://www.ebi.ac.uk/ega/datasets/EGAD00001002317,H3K36me3,Histone Modifications,alternatively activated macrophage,Blood
ERS1044022_H3K4me3,Blueprint,EGAD00001002495,https://www.ebi.ac.uk/ega/datasets/EGAD00001002495,H3K4me3,Histone Modifications,monocyte,Blood
ERS164473_H3K27me3,Blueprint,EGAD00001002444,https://www.ebi.ac.uk/ega/datasets/EGAD00001002444,H3K27me3,Histone Modifications,"CD4-positive, alpha-beta T cell",Blood
ERS1044113_H3K36me3,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,H3K36me3,Histone Modifications,precursor B cell,Bone Marrow
CEMT0041_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,Thyroid,Thyroid
ERS1028011_H3K9me3,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,H3K9me3,Histone Modifications,capillary blood,Other
ERS954933_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,osteoclast,Other
ERS422220_WGB-Seq,Blueprint,EGAD00001002501,https://www.ebi.ac.uk/ega/datasets/EGAD00001002501,WGB-Seq,Methylome,macrophage,Blood
MS000401_H3K27me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K27me3,Histone Modifications,CD4-positive helper T cell,Blood
ERS637276_mRNA-Seq,Blueprint,EGAD00001002323,https://www.ebi.ac.uk/ega/datasets/EGAD00001002323,mRNA-Seq,Transcriptome,Plasma cell,Bone Marrow
ERS257189_H3K9me3,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K9me3,Histone Modifications,CD38-negative naive B cell,Blood
ERS886080_H3K27ac,Blueprint,EGAD00001002506,https://www.ebi.ac.uk/ega/datasets/EGAD00001002506,H3K27ac,Histone Modifications,lymph node,Other
ERS534751_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,macrophage,Blood
ERS1044023_H3K4me1,Blueprint,EGAD00001002296,https://www.ebi.ac.uk/ega/datasets/EGAD00001002296,H3K4me1,Histone Modifications,monocyte,Blood
CEMT0132_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,Thyroid,Thyroid
CEMT0057_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Large Intestine-Colon,Other
ERS1027406_H3K9me3,Blueprint,EGAD00001002319,https://www.ebi.ac.uk/ega/datasets/EGAD00001002319,H3K9me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1043995_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS214748_mRNA-Seq,Blueprint,EGAD00001002339,https://www.ebi.ac.uk/ega/datasets/EGAD00001002339,mRNA-Seq,Transcriptome,"CD34-negative, CD41-positive, CD42-positive megakaryocyte cell",Blood
ERS852684_H3K27me3,Blueprint,EGAD00001002397,https://www.ebi.ac.uk/ega/datasets/EGAD00001002397,H3K27me3,Histone Modifications,venous blood,Other
ERS655118_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS852677_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
CEMT0157_H3K4me1,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,H3K4me1,Histone Modifications,Stromal cells,Other
MS000901_H3K4me1,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K4me1,Histone Modifications,CD4-positive helper T cell,Blood
CEMT0095_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,B cells,Other
ERS661057_WGB-Seq,Blueprint,EGAD00001002508,https://www.ebi.ac.uk/ega/datasets/EGAD00001002508,WGB-Seq,Methylome,mature neutrophil,Blood
CEMT0033_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon-Ascending (Right),Other
ERS1023620_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS255946_H3K9me3,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,H3K9me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS257432_H3K4me1,Blueprint,EGAD00001002444,https://www.ebi.ac.uk/ega/datasets/EGAD00001002444,H3K4me1,Histone Modifications,"CD4-positive, alpha-beta T cell",Blood
ERS353039_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
MLP0_PB_I41_RNA-Seq,Progenitor,,,RNA-Seq,Transcriptome,Immature lymphoid progenitor 0 from peripheral blood,Other
CEMT0008_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,184-hTert-L9,Cell Line
CEMT0186_WGB-Seq,CEMT,EGAD00001005335,https://www.ebi.ac.uk/ega/datasets/EGAD00001005335,WGB-Seq,Methylome,Luminal progenitor cell,Other
ERS661058_WGB-Seq,Blueprint,EGAD00001002508,https://www.ebi.ac.uk/ega/datasets/EGAD00001002508,WGB-Seq,Methylome,mature neutrophil,Blood
ERS902490_H3K27me3,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K27me3,Histone Modifications,inflammatory macrophage,Blood
ERS214737_Input,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,Input,Histone Modifications,inflammatory macrophage,Blood
ERS150387_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,"CD14-positive, CD16-negative classical monocyte",Blood
ERS699844_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,mononuclear cell of bone marrow,Bone Marrow
ERS799687_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,Plasma cell,Bone Marrow
ERS227675_H3K36me3,Blueprint,EGAD00001002504,https://www.ebi.ac.uk/ega/datasets/EGAD00001002504,H3K36me3,Histone Modifications,macrophage,Blood
ERS729252_Input,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,Input,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0094_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,B cells,Other
ERS214737_H3K27ac,Blueprint,EGAD00001002515,https://www.ebi.ac.uk/ega/datasets/EGAD00001002515,H3K27ac,Histone Modifications,inflammatory macrophage,Blood
ERS637275_mRNA-Seq,Blueprint,EGAD00001002323,https://www.ebi.ac.uk/ega/datasets/EGAD00001002323,mRNA-Seq,Transcriptome,Plasma cell,Bone Marrow
ERS754000_H3K4me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS663724_H3K4me1,Blueprint,EGAD00001002442,https://www.ebi.ac.uk/ega/datasets/EGAD00001002442,H3K4me1,Histone Modifications,germinal center B cell,Tonsil
ERS655118_H3K27me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS640350_H3K9me3,Blueprint,EGAD00001002454,https://www.ebi.ac.uk/ega/datasets/EGAD00001002454,H3K9me3,Histone Modifications,band form neutrophil,Bone Marrow
ERS1044106_H3K27ac,Blueprint,EGAD00001002421,https://www.ebi.ac.uk/ega/datasets/EGAD00001002421,H3K27ac,Histone Modifications,precursor B cell,Bone Marrow
CEMT0096_H3K27me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27me3,Histone Modifications,B cells,Other
ERS255955_H3K27ac,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
ERS699839_H3K9me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K9me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS1029993_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS1027405_Input,Blueprint,EGAD00001002490,https://www.ebi.ac.uk/ega/datasets/EGAD00001002490,Input,Histone Modifications,Myeloid cell,Bone Marrow
ERS1044677_H3K36me3,Blueprint,EGAD00001002462,https://www.ebi.ac.uk/ega/datasets/EGAD00001002462,H3K36me3,Histone Modifications,mature conventional dendritic cell,Other
CEMT0134_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,B cells,Other
ERS353039_H3K36me3,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS353039_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS214724_H3K27ac,Blueprint,EGAD00001002524,https://www.ebi.ac.uk/ega/datasets/EGAD00001002524,H3K27ac,Histone Modifications,CD38-negative naive B cell,Blood
ERS337105_WGB-Seq,Blueprint,EGAD00001002501,https://www.ebi.ac.uk/ega/datasets/EGAD00001002501,WGB-Seq,Methylome,macrophage,Blood
MS000901_WGB-Seq,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,WGB-Seq,Methylome,CD4-positive helper T cell,Blood
ERS886081_H3K4me3,Blueprint,EGAD00001002307,https://www.ebi.ac.uk/ega/datasets/EGAD00001002307,H3K4me3,Histone Modifications,lymph node,Other
CEMT0088_mRNA-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,mRNA-Seq,Transcriptome,Thyroid,Thyroid
CEMT0068_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Large Intestine-Colon-Rectosigmoid,Other
MS000401_WGB-Seq,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,WGB-Seq,Methylome,CD4-positive helper T cell,Blood
ERS1138466_H3K27ac,Blueprint,EGAD00001002279,https://www.ebi.ac.uk/ega/datasets/EGAD00001002279,H3K27ac,Histone Modifications,monocyte,Blood
CEMT0132_H3K9me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K9me3,Histone Modifications,Thyroid,Thyroid
MS001101_H3K4me3,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,H3K4me3,Histone Modifications,CD4-positive helper T cell,Blood
ERS568737_Input,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,Input,Histone Modifications,venous blood,Other
CEMT0078_H3K4me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me3,Histone Modifications,Brain-Frontal Lobe-Right,Brain
CEMT0096_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,B cells,Other
ERS753997_H3K27ac,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
ERS631536_H3K36me3,Blueprint,EGAD00001002470,https://www.ebi.ac.uk/ega/datasets/EGAD00001002470,H3K36me3,Histone Modifications,mature neutrophil,Blood
ERS1023619_WGB-Seq,Blueprint,EGAD00001002419,https://www.ebi.ac.uk/ega/datasets/EGAD00001002419,WGB-Seq,Methylome,Myeloid cell,Bone Marrow
CEMT0063_H3K36me3,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K36me3,Histone Modifications,Large Intestine-Colon-Ascending (Right),Other
ERS663694_H3K4me3,Blueprint,EGAD00001002445,https://www.ebi.ac.uk/ega/datasets/EGAD00001002445,H3K4me3,Histone Modifications,"CD3-positive, CD4-positive, CD8-positive, double positive thymocyte",Thymus
ERS728716_H3K4me3,Blueprint,EGAD00001002430,https://www.ebi.ac.uk/ega/datasets/EGAD00001002430,H3K4me3,Histone Modifications,class switched memory B cell,Blood
ERS365965_H3K36me3,Blueprint,EGAD00001002312,https://www.ebi.ac.uk/ega/datasets/EGAD00001002312,H3K36me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS663734_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS905351_RNA-Seq,Blueprint,,,RNA-Seq,Transcriptome,venous blood,Other
ERS1028008_H3K36me3,Blueprint,EGAD00001002400,https://www.ebi.ac.uk/ega/datasets/EGAD00001002400,H3K36me3,Histone Modifications,capillary blood,Other
ERS255954_H3K4me3,Blueprint,EGAD00001002342,https://www.ebi.ac.uk/ega/datasets/EGAD00001002342,H3K4me3,Histone Modifications,Myeloid cell,Bone Marrow
ERS643304_H3K9me3,Blueprint,EGAD00001002430,https://www.ebi.ac.uk/ega/datasets/EGAD00001002430,H3K9me3,Histone Modifications,class switched memory B cell,Blood
MS000501_Input,McGill,EGAD00001001279,https://www.ebi.ac.uk/ega/datasets/EGAD00001001279,Input,Histone Modifications,CD4-positive helper T cell,Blood
ERS150389_H3K9me3,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K9me3,Histone Modifications,mature neutrophil,Blood
ERS1030002_H3K27ac,Blueprint,EGAD00001002384,https://www.ebi.ac.uk/ega/datasets/EGAD00001002384,H3K27ac,Histone Modifications,venous blood,Other
ERS365964_H3K27ac,Blueprint,EGAD00001002372,https://www.ebi.ac.uk/ega/datasets/EGAD00001002372,H3K27ac,Histone Modifications,Myeloid cell,Bone Marrow
CEMT0056_WGB-Seq,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,WGB-Seq,Methylome,Large Intestine-Colon,Other
ERS462584_H3K9me3,Blueprint,EGAD00001002318,https://www.ebi.ac.uk/ega/datasets/EGAD00001002318,H3K9me3,Histone Modifications,neutrophilic myelocyte,Bone Marrow
ERS631535_H3K27ac,Blueprint,EGAD00001002449,https://www.ebi.ac.uk/ega/datasets/EGAD00001002449,H3K27ac,Histone Modifications,mature neutrophil,Blood
ERS206601_H3K4me1,Blueprint,EGAD00001002455,https://www.ebi.ac.uk/ega/datasets/EGAD00001002455,H3K4me1,Histone Modifications,"CD8-positive, alpha-beta T cell",Blood
ERS763495_H3K27ac,Blueprint,EGAD00001002381,https://www.ebi.ac.uk/ega/datasets/EGAD00001002381,H3K27ac,Histone Modifications,mesenchymal stem cell of the bone marrow,Blood
ERS852683_Input,Blueprint,EGAD00001002281,https://www.ebi.ac.uk/ega/datasets/EGAD00001002281,Input,Histone Modifications,Plasma cell,Bone Marrow
CEMT0081_H3K4me1,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K4me1,Histone Modifications,Brain-Frontal Lobe-Right,Brain
ERS970091_WGB-Seq,Blueprint,EGAD00001002419,https://www.ebi.ac.uk/ega/datasets/EGAD00001002419,WGB-Seq,Methylome,Myeloid cell,Bone Marrow
ERS158623_H3K4me3,Blueprint,EGAD00001002484,https://www.ebi.ac.uk/ega/datasets/EGAD00001002484,H3K4me3,Histone Modifications,"CD14-positive, CD16-negative classical monocyte",Blood
ERS663732_Input,Blueprint,EGAD00001002281,https://www.ebi.ac.uk/ega/datasets/EGAD00001002281,Input,Histone Modifications,Plasma cell,Bone Marrow
ERS699839_H3K4me1,Blueprint,EGAD00001002418,https://www.ebi.ac.uk/ega/datasets/EGAD00001002418,H3K4me1,Histone Modifications,Myeloid cell,Bone Marrow
ERS377497_H3K36me3,Blueprint,EGAD00001002424,https://www.ebi.ac.uk/ega/datasets/EGAD00001002424,H3K36me3,Histone Modifications,endothelial cell of umbilical vein (proliferating),Blood
CEMT0057_H3K27ac,CEMT,EGAD00001003963,https://www.ebi.ac.uk/ega/datasets/EGAD00001003963,H3K27ac,Histone Modifications,Large Intestine-Colon,Other
ERS729252_H3K27me3,Blueprint,EGAD00001002340,https://www.ebi.ac.uk/ega/datasets/EGAD00001002340,H3K27me3,Histone Modifications,Myeloid cell,Bone Marrow
